catalog_series	catalog_number	field_series	field_number	genus	epithet	country	island	extract	date	source
KU	314799	RMB	9120	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-08	ku_gekkonid_tissues.txt
KU	305512	CWL	229	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305511	CWL	228	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	325830	RMB	13550	Hemidactylus	frenatus	Philippines	Luzon	False	2010-01-16	ku_gekkonid_tissues.txt
KU	325831	RMB	13551	Hemidactylus	frenatus	Philippines	Luzon	False	2010-01-16	ku_gekkonid_tissues.txt
KU	325832	RMB	13552	Hemidactylus	frenatus	Philippines	Luzon	False	2010-01-16	ku_gekkonid_tissues.txt
KU	325833	RMB	13553	Hemidactylus	frenatus	Philippines	Luzon	False	2010-01-16	ku_gekkonid_tissues.txt
KU	305803	CDS	2169	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-07	ku_gekkonid_tissues.txt
KU	303883	ELR	527	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2005-02-17	ku_gekkonid_tissues.txt
KU	303882	ELR	526	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2005-02-17	ku_gekkonid_tissues.txt
KU	303881	ELR	525	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2005-02-17	ku_gekkonid_tissues.txt
KU	303880	ELR	524	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2005-02-17	ku_gekkonid_tissues.txt
KU	303884	ELR	528	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2005-02-17	ku_gekkonid_tissues.txt
KU	326528	ACD	1018	Cyrtodactylus	philippinicus	Philippines	Banahaw/Luzon	True	2000-00-00	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	326527	ACD	1017	Cyrtodactylus	philippinicus	Philippines	Banahaw/Luzon	True	2000-00-00	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	313970	RMB	9011	Gekko	porosus	Philippines	Batan	False	2008-05-23	ku_gekkonid_tissues.txt
KU	313991	RMB	9013	Hemidactylus	frenatus	Philippines	Batan	False	2008-05-23	ku_gekkonid_tissues.txt
KU	313971	RMB	9012	Gekko	porosus	Philippines	Batan	False	2008-05-23	ku_gekkonid_tissues.txt
KU	313993	RMB	9015	Hemidactylus	frenatus	Philippines	Batan	False	2008-05-23	ku_gekkonid_tissues.txt
KU	313992	RMB	9014	Hemidactylus	frenatus	Philippines	Batan	False	2008-05-23	ku_gekkonid_tissues.txt
KU	305738	CWL	539	Gehyra	mutilata	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305737	CWL	538	Gehyra	mutilata	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305831	CWL	531	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305830	CWL	530	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305833	CWL	533	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305832	CWL	532	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305835	CWL	535	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305834	CWL	534	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305736	CWL	537	Gehyra	mutilata	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305836	CWL	536	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	313343	CDS	3584	Gehyra	mutilata	Philippines	Marinduque	False		ku_gekkonid_tissues.txt
KU	320407	CDS	3585	Hemidactylus	platyurus	Philippines	Marinduque	False		ku_gekkonid_tissues.txt
KU	320403	CDS	3586	Hemidactylus	platyurus	Philippines	Marinduque	False		ku_gekkonid_tissues.txt
KU	320397	CDS	3587	Hemidactylus	frenatus	Philippines	Marinduque	False		ku_gekkonid_tissues.txt
KU	320049	RMB	10571	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2008-07-25	ku_gekkonid_tissues.txt
KU	304146	CDS	87	Gekko	gecko	Philippines	Camiguin sur	False	2000-10-05	ku_gekkonid_tissues.txt
KU	327768	RMB	4407	Lepidodactylus	cf. planicaudus	Philippines	Luzon	False	2002-09-15	ku_gekkonid_tissues.txt
KU	322262	RMB	12445	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-03	ku_gekkonid_tissues.txt
KU	322264	RMB	12447	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-03	ku_gekkonid_tissues.txt
KU	322263	RMB	12446	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-03	ku_gekkonid_tissues.txt
KU	322266	RMB	12449	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-03	ku_gekkonid_tissues.txt
KU	322265	RMB	12448	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-03	ku_gekkonid_tissues.txt
KU	323188	RMB	12790	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-06-12	ku_gekkonid_tissues.txt
KU	326545	ACD	1235	Gekko	mindorensis	Philippines	Luzon	True	2001-09-29	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	326554	ACD	1230	Hemidactylus	frenatus	Philippines	Luzon	False	2001-09-12	ku_gekkonid_tissues.txt
		ACD	3519	Gekko				True		gekkonid_lab_work.txt
KU	323166	RMB	11780	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-05-19	ku_gekkonid_tissues.txt
		SP	6906	Cyrtodactylus	baluensis	Malaysia	Kinabalu	True		gekkonid_lab_work.txt
KU	319654	RMB	11303	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2009-04-05	ku_gekkonid_tissues.txt
KU	319653	RMB	11302	Cyrtodactylus	sp	Philippines	Mindanao	False	2009-04-05	ku_gekkonid_tissues.txt
KU	319659	RMB	11309	Cyrtodactylus	sp	Philippines	Mindanao	False	2009-04-05	ku_gekkonid_tissues.txt
KU	302818	CDS	954	Pseudogekko	brevipes	Philippines	Negros	False	2001-02-20	ku_gekkonid_tissues.txt
KU	324391	CDS	4334	Gehyra	mutilata	Philippines	Negros	False	2009-07-21	ku_gekkonid_tissues.txt
KU	324398	CDS	4335	Hemidactylus	frenatus	Philippines	Negros	False	2009-07-22	ku_gekkonid_tissues.txt
KU	302639	CDS	173	Cyrtodactylus	philippinicus	Philippines	Panay	False	2000-10-16	ku_gekkonid_tissues.txt
KU	302638	CDS	172	Cyrtodactylus	philippinicus	Philippines	Panay	False	2000-10-16	ku_gekkonid_tissues.txt
KU	323186	RMB	10788	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-06-28	ku_gekkonid_tissues.txt
		CDSGS	39	Gekko	cf mindorensis	Philippines	Negros	True		gekkonid_lab_work.txt
KU	304165	CDS	1630	Gekko	gecko	Philippines	Panay	False	2005-11-30	ku_gekkonid_tissues.txt
KU	304796	RMB	5917	Luperosaurus	macgregori	Philippines	Babuyan claro	False	2006-03-12	ku_gekkonid_tissues.txt
KU	304797	RMB	5918	Luperosaurus	macgregori	Philippines	Babuyan claro	False	2006-03-12	ku_gekkonid_tissues.txt
KU	304798	RMB	5919	Luperosaurus	macgregori	Philippines	Babuyan claro	False	2006-03-12	ku_gekkonid_tissues.txt
KU	326422	RMB	2909	Hemidactylus	brookii	Philippines	Luzon	False	2000-12-25	ku_gekkonid_tissues.txt
KU	320350	CDS	3869	Cyrtodactylus	philippinicus	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	302626	CDS	319	Cosymbotus	platyurus	Philippines	Cebu	False	2000-11-02	ku_gekkonid_tissues.txt
KU	302625	CDS	318	Cosymbotus	platyurus	Philippines	Cebu	False	2000-11-02	ku_gekkonid_tissues.txt
KU	324392	CDS	4338	Gehyra	mutilata	Philippines	Negros	False	2009-07-21	ku_gekkonid_tissues.txt
KU	310800	CDS	2984	Cyrtodactylus	sumuroi	Philippines	Samar	False	2007-10-22	ku_gekkonid_tissues.txt
		LSUHC	6665	Gekko	monarchus	Malaysia	Selangor	True		gekkonid_lab_work.txt
KU	302796	CDS	311	Hemidactylus	frenatus	Philippines	Cebu	False	2000-11-01	ku_gekkonid_tissues.txt
KU	302795	CDS	310	Hemidactylus	frenatus	Philippines	Cebu	False	2000-11-01	ku_gekkonid_tissues.txt
KU	315346	RMB	8754	Gekko	romblon	Philippines	Tablas	True	2008-01-06	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	302569	CDS	1454	Cosymbotus	platyurus	Philippines	Maestre de campo	False	2001-03-27	ku_gekkonid_tissues.txt
KU	302771	CDS	1456	Hemidactylus	frenatus	Philippines	Maestre de campo	False	2001-03-27	ku_gekkonid_tissues.txt
KU	302570	CDS	1457	Cosymbotus	platyurus	Philippines	Maestre de campo	False	2001-03-27	ku_gekkonid_tissues.txt
KU	302768	CDS	1450	Hemidactylus	frenatus	Philippines	Maestre de campo	False	2001-03-27	ku_gekkonid_tissues.txt
KU	302769	CDS	1451	Hemidactylus	frenatus	Philippines	Maestre de campo	False	2001-03-27	ku_gekkonid_tissues.txt
KU	302567	CDS	1452	Cosymbotus	platyurus	Philippines	Maestre de campo	False	2001-03-27	ku_gekkonid_tissues.txt
KU	302568	CDS	1453	Cosymbotus	platyurus	Philippines	Maestre de campo	False	2001-03-27	ku_gekkonid_tissues.txt
KU	314824	RMB	10300	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-16	ku_gekkonid_tissues.txt
KU	314825	RMB	10301	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-16	ku_gekkonid_tissues.txt
KU	314826	RMB	10302	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-16	ku_gekkonid_tissues.txt
KU	314827	RMB	10303	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-16	ku_gekkonid_tissues.txt
KU	302571	CDS	1458	Cosymbotus	platyurus	Philippines	Maestre de campo	False	2001-03-27	ku_gekkonid_tissues.txt
KU	305137	CDS	1459	Gekko	sp.	Philippines	Maestre de campo	False	2005-01-25	ku_gekkonid_tissues.txt
KU	326538	ACD	2598	Gekko	gecko	Philippines	Luzon	False	2005-05-14	ku_gekkonid_tissues.txt
KU	327726	ACD	2594	Lepidodactylus	lugubris	Philippines	Luzon	False	2005-05-14	ku_gekkonid_tissues.txt
KU	327722	ACD	2590	Lepidodactylus	lugubris	Philippines	Luzon	False	2005-05-14	ku_gekkonid_tissues.txt
KU	327723	ACD	2591	Lepidodactylus	lugubris	Philippines	Luzon	False	2005-05-14	ku_gekkonid_tissues.txt
KU	327724	ACD	2592	Lepidodactylus	lugubris	Philippines	Luzon	False	2005-05-14	ku_gekkonid_tissues.txt
KU	327725	ACD	2593	Lepidodactylus	lugubris	Philippines	Luzon	False	2005-05-14	ku_gekkonid_tissues.txt
KU	302808	CDS	227	Hemidactylus	frenatus	Philippines	Panay	False	2000-10-18	ku_gekkonid_tissues.txt
KU	302807	CDS	226	Hemidactylus	frenatus	Philippines	Panay	False	2000-10-18	ku_gekkonid_tissues.txt
KU	302746	CDS	557	Hemidactylus	frenatus	Philippines	Guimaras	False	2000-11-10	ku_gekkonid_tissues.txt
KU	302601	CDS	224	Cosymbotus	platyurus	Philippines	Panay	False	2000-10-18	ku_gekkonid_tissues.txt
KU	304156	CDS	553	Gekko	gecko	Philippines	Guimaras	False	2004-11-11	ku_gekkonid_tissues.txt
KU	320388	CDS	3864	Gekko	mindorensis	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	302747	CDS	558	Hemidactylus	frenatus	Philippines	Guimaras	False	2000-11-10	ku_gekkonid_tissues.txt
KU	302809	CDS	228	Hemidactylus	frenatus	Philippines	Panay	False	2000-10-18	ku_gekkonid_tissues.txt
KU	302742	CDS	792	Gekko	romblon/cf romblon	Philippines	Romblon	True	2001-01-27	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	302741	CDS	791	Gekko	romblon/cf romblon	Philippines	Romblon	True	2001-01-27	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	302740	CDS	790	Gekko	romblon	Philippines	Romblon	False	2001-01-27	ku_gekkonid_tissues.txt
		CDSGS	42	Cyrtodactylus	philippinicus	Philippines	Sipalay	True		gekkonid_lab_work.txt
		CDSGS	43	Cyrtodactylus	philippinicus	Philippines	Sipalay	True		gekkonid_lab_work.txt
		CDSGS	40	Gekko	cf mindorensis	Philippines	Negros	True		gekkonid_lab_work.txt
KU	309326	RMB	7757	Cyrtodactylus	redimiculus	Philippines	Palawan	False	2007-03-28	ku_gekkonid_tissues.txt
KU	330173	RMB	14685	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-07-08	ku_gekkonid_tissues.txt
KU	302752	CDS	799	Hemidactylus	frenatus	Philippines	Tablas	False	2001-01-28	ku_gekkonid_tissues.txt
KU	302751	CDS	798	Hemidactylus	frenatus	Philippines	Tablas	False	2001-01-28	ku_gekkonid_tissues.txt
KU	309366	RMB	8220	Cyrtodactylus	annulatus	Philippines	Camiguin sur	False	2007-06-18	ku_gekkonid_tissues.txt
KU	314788	RMB	9339	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-22	ku_gekkonid_tissues.txt
KU	314787	RMB	9333	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-22	ku_gekkonid_tissues.txt
KU	311137	CDS	3179	Cyrtodactylus	agusanensis/gubaot	Philippines	Baybay/Leyte	True	2007-11-01	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	302551	CDS	420	Cosymbotus	platyurus	Philippines	Guimaras	False	2000-11-09	ku_gekkonid_tissues.txt
KU	302554	CDS	423	Cosymbotus	platyurus	Philippines	Guimaras	False	2000-11-09	ku_gekkonid_tissues.txt
KU	302553	CDS	422	Cosymbotus	platyurus	Philippines	Guimaras	False	2000-11-09	ku_gekkonid_tissues.txt
KU	311133	CDS	3175	Cyrtodactylus	agusanensis/gubaot	Philippines	Baybay/Leyte	True	2007-11-01	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	311132	CDS	3174	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-01	ku_gekkonid_tissues.txt
KU	311135	CDS	3177	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-01	ku_gekkonid_tissues.txt
KU	311134	CDS	3176	Cyrtodactylus	agusanensis/gubaot	Philippines	Baybay/Leyte	True	2007-11-01	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	309352	ELR	1589	Cyrtodactylus	redimiculus	Philippines	Palawan	False	2007-07-10	ku_gekkonid_tissues.txt
		BSI	339	Gekko	monarchus		Tangkoke?	True		gekkonid_lab_work.txt
		BSI	338	Gekko	monarchus		Tangkoke?	True		gekkonid_lab_work.txt
		RMB	3984	Gekko				True		gekkonid_lab_work.txt
KU	320346	CDS	3751	Cyrtodactylus	philippinicus	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	320345	CDS	3750	Cyrtodactylus	philippinicus	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	320347	CDS	3752	Cyrtodactylus	philippinicus	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	303952	ELR	338	Gekko	mindorensis	Philippines	Mindoro	False	2006-02-14	ku_gekkonid_tissues.txt
KU	303866	ELR	339	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-14	ku_gekkonid_tissues.txt
KU	303864	ELR	336	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-14	ku_gekkonid_tissues.txt
KU	303865	ELR	337	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-14	ku_gekkonid_tissues.txt
KU	303862	ELR	334	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-14	ku_gekkonid_tissues.txt
KU	303863	ELR	335	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-14	ku_gekkonid_tissues.txt
KU	303860	ELR	332	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-14	ku_gekkonid_tissues.txt
KU	303861	ELR	333	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-14	ku_gekkonid_tissues.txt
KU	303858	ELR	330	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-14	ku_gekkonid_tissues.txt
KU	303859	ELR	331	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-14	ku_gekkonid_tissues.txt
KU	331694	MEW	97	Cyrtopodion	elongatus	Philippines	Luzon	False	2011-07-09	ku_gekkonid_tissues.txt
KU	305521	CWL	238	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	331230	MEW	95	Cyrtopodion	elongatus	Mongolia		False	2010-07-09	ku_gekkonid_tissues.txt
KU	327323	ACD	3675	Hemidactylus	frenatus	Philippines	Luzon	False	2008-04-05	ku_gekkonid_tissues.txt
KU	305515	CWL	232	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305516	CWL	233	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305513	CWL	230	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305514	CWL	231	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305519	CWL	236	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305520	CWL	237	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305517	CWL	234	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305518	CWL	235	Cosymbotus	platyurus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	303826	RMB	5596	Cyrtodactylus	philippinicus	Philippines	Polillo	False	2005-12-19	ku_gekkonid_tissues.txt
KU	303827	RMB	5597	Cyrtodactylus	philippinicus	Philippines	Polillo	False	2005-12-19	ku_gekkonid_tissues.txt
KU	303906	RMB	5590	Gehyra	mutilata	Philippines	Polillo	False	2005-12-19	ku_gekkonid_tissues.txt
KU	303907	RMB	5591	Gehyra	mutilata	Philippines	Polillo	False	2005-12-19	ku_gekkonid_tissues.txt
KU	303908	RMB	5592	Gehyra	mutilata	Philippines	Polillo	False	2005-12-19	ku_gekkonid_tissues.txt
KU	303825	RMB	5593	Cyrtodactylus	philippinicus	Philippines	Polillo	False	2005-12-19	ku_gekkonid_tissues.txt
KU	303995	RMB	5598	Pseudogekko	smaragdinus	Philippines	Polillo	False	2005-12-19	ku_gekkonid_tissues.txt
KU	303904	ELR	535	Gehyra	mutilata	Philippines	Mindoro	False	2006-02-18	ku_gekkonid_tissues.txt
KU	303885	ELR	536	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-18	ku_gekkonid_tissues.txt
KU	303886	ELR	537	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-18	ku_gekkonid_tissues.txt
		LG	3771	Cyrtodactylus	tiomanensis	Wmalaysia		True		gekkonid_lab_work.txt
KU	330788	CDS	5544	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-05-07	ku_gekkonid_tissues.txt
KU	305827	CWL	527	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305828	CWL	528	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305829	CWL	529	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305746	CWL	84	Gekko	gecko	Philippines	Cebu	False	2006-06-11	ku_gekkonid_tissues.txt
KU	324367	CDS	4583	Cyrtodactylus	annulatus	Philippines	Bohol	False	2009-08-01	ku_gekkonid_tissues.txt
KU	305744	CWL	82	Gekko	gecko	Philippines	Cebu	False	2006-06-11	ku_gekkonid_tissues.txt
KU	302683	CDS	99	Gekko	cf. mindorensis	Philippines	Camiguin sur	False	2000-10-05	ku_gekkonid_tissues.txt
KU	305745	CWL	83	Gekko	gecko	Philippines	Cebu	False	2006-06-11	ku_gekkonid_tissues.txt
KU	322269	RMB	12452	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-03	ku_gekkonid_tissues.txt
KU	305533	CWL	417	Cosymbotus	platyurus	Philippines	Luzon	False	2006-07-05	ku_gekkonid_tissues.txt
KU	322267	RMB	12450	Hemidactylus	platyurus	Philippines	Luzon	False	2009-06-03	ku_gekkonid_tissues.txt
KU	305823	CWL	415	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-05	ku_gekkonid_tissues.txt
KU	314946	RMB	9460	Cyrtodactylus	annulatus	Philippines	Mindanao	False	2008-05-04	ku_gekkonid_tissues.txt
KU	303973	RMB	5137	Gekko	gecko	Philippines	Sibuyan	False	2005-03-22	ku_gekkonid_tissues.txt
KU	305534	CWL	418	Cosymbotus	platyurus	Philippines	Luzon	False	2006-07-05	ku_gekkonid_tissues.txt
KU	305824	CWL	419	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-05	ku_gekkonid_tissues.txt
KU	327324	ACD	3698	Hemidactylus	frenatus	Philippines	Luzon	False	2008-04-08	ku_gekkonid_tissues.txt
KU	329354	DSM	1648	Gehyra	mutilata	Philippines	Luzon	False	2011-05-27	ku_gekkonid_tissues.txt
KU	329357	DSM	1647	Hemidactylus	frenatus	Philippines	Luzon	False	2011-05-27	ku_gekkonid_tissues.txt
KU	327079	ACD	3697	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2008-04-08	ku_gekkonid_tissues.txt
KU	324373	CDS	4763	Cyrtodactylus	annulatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	303909	RMB	4981	Gekko	mindorensis	Philippines	Mindoro	False	2005-03-12	ku_gekkonid_tissues.txt
KU	303910	RMB	4982	Gekko	mindorensis	Philippines	Mindoro	False	2005-03-12	ku_gekkonid_tissues.txt
KU	324383	CDS	4769	Gekko	gecko	Philippines	Bohol	False	2009-08-04	ku_gekkonid_tissues.txt
KU	290410	RAX	2017	Hemidactylus	mabouia	Ghana		False	1998-05-25	ku_gekkonid_tissues.txt
		LSUHC	9364	Gekko	monarchus	Malaysia	Terengganu	True		gekkonid_lab_work.txt
KU	326439	ACD	1227	Lepidodactylus	planicaudus	Philippines	Luzon	False	2001-09-12	ku_gekkonid_tissues.txt
KU	327712	ACD	1225	Lepidodactylus	lugubris	Philippines	Luzon	False	2001-09-12	ku_gekkonid_tissues.txt
KU	327711	ACD	1224	Lepidodactylus	lugubris	Philippines	Luzon	False	2001-09-12	ku_gekkonid_tissues.txt
KU	330194	RMB	15070	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-07-22	ku_gekkonid_tissues.txt
KU	319651	RMB	11229	Cyrtodactylus	sp	Philippines	Mindanao	False	2009-04-03	ku_gekkonid_tissues.txt
KU	324377	CDS	4342	Cyrtodactylus	philippinicus	Philippines	Negros	False	2009-07-21	ku_gekkonid_tissues.txt
KU	324376	CDS	4341	Cyrtodactylus	philippinicus	Philippines	Negros	False	2009-07-21	ku_gekkonid_tissues.txt
KU	327085	ACD	5203	Cyrtodactylus	annulatus	Philippines	Mindanao	False	2009-08-23	ku_gekkonid_tissues.txt
KU	322288	RMB	12580	Hemidactylus	frenatus	Philippines	Luzon	False	2009-06-07	ku_gekkonid_tissues.txt
KU	326433	RMB	3115	Gekko	monarchus	Philippines	Palawan	False	2001-01-20	ku_gekkonid_tissues.txt
KU	304713	RMB	5834	Lepidodactylus	cf. balioburius	Philippines	Camiguin norte	False	2006-03-09	ku_gekkonid_tissues.txt
KU	302575	CDS	762	Cosymbotus	platyurus	Philippines	Sibuyan	False	2001-01-26	ku_gekkonid_tissues.txt
KU	302783	CDS	763	Hemidactylus	frenatus	Philippines	Sibuyan	False	2001-01-26	ku_gekkonid_tissues.txt
KU	302794	CDS	760	Hemidactylus	frenatus	Philippines	Masbate	False	2001-01-24	ku_gekkonid_tissues.txt
KU	302574	CDS	761	Cosymbotus	platyurus	Philippines	Sibuyan	False	2001-01-26	ku_gekkonid_tissues.txt
KU	302786	CDS	766	Hemidactylus	frenatus	Philippines	Sibuyan	False	2001-01-26	ku_gekkonid_tissues.txt
KU	302784	CDS	764	Hemidactylus	frenatus	Philippines	Sibuyan	False	2001-01-26	ku_gekkonid_tissues.txt
KU	302785	CDS	765	Hemidactylus	frenatus	Philippines	Sibuyan	False	2001-01-26	ku_gekkonid_tissues.txt
KU	322292	RMB	12586	Hemidactylus	frenatus	Philippines	Luzon	False	2009-06-07	ku_gekkonid_tissues.txt
KU	300201	CDS	161	Gekko	ernstkelleri	Philippines	Panay	False	2004-10-15	ku_gekkonid_tissues.txt
KU	300202	CDS	163	Gekko	ernstkelleri	Philippines	Panay	False	2004-10-15	ku_gekkonid_tissues.txt
KU	304147	CDS	898	Gekko	gecko	Philippines	Negros	False	2005-02-19	ku_gekkonid_tissues.txt
KU	304782	RMB	5903	Hemidactylus	frenatus	Philippines	Babuyan claro	False	2006-03-12	ku_gekkonid_tissues.txt
		ACD	2636	Cyrtodactylus	annulatus	Philippines	Emindanaocorr	True		gekkonid_lab_work.txt
KU	304786	RMB	5907	Cyrtodactylus	philippinicus	Philippines	Babuyan claro	True	2006-03-12	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	304785	RMB	5906	Cyrtodactylus	philippinicus	Philippines	Babuyan claro	False	2006-03-12	ku_gekkonid_tissues.txt
KU	304784	RMB	5905	Cyrtodactylus	philippinicus	Philippines	Babuyan claro	True	2006-03-12	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	308302	RMB	5904	Hemidactylus	frenatus	Philippines	Babuyan claro	False	2006-03-12	ku_gekkonid_tissues.txt
KU	314965	RMB	10206	Pseudogekko	compressicorpus	Philippines	Mindanao	False	2008-07-14	ku_gekkonid_tissues.txt
KU	305553	CDS	1845	Cosymbotus	platyurus	Philippines	Samar	False	2006-06-16	ku_gekkonid_tissues.txt
KU	304150	CDS	303	Gekko	gecko	Philippines	Negros	False	2004-10-28	ku_gekkonid_tissues.txt
KU	302545	CDS	307	Cosymbotus	platyurus	Philippines	Cebu	False	2000-11-01	ku_gekkonid_tissues.txt
KU	218361	LAC	1686	Lepidodactylus	lugubris	Ecuador		False	1990-01-01	ku_gekkonid_tissues.txt
KU	307026	RMB	6340	Gekko	sp.	Philippines	Dalupiri	False	2006-09-10	ku_gekkonid_tissues.txt
KU	307027	RMB	6341	Gekko	sp.	Philippines	Dalupiri	False	2006-09-10	ku_gekkonid_tissues.txt
KU	307028	RMB	6342	Gekko	sp.	Philippines	Dalupiri	False	2006-09-10	ku_gekkonid_tissues.txt
KU	307029	RMB	6343	Gekko	sp.	Philippines	Dalupiri	False	2006-09-10	ku_gekkonid_tissues.txt
KU	307030	RMB	6344	Gekko	sp.	Philippines	Dalupiri	False	2006-09-10	ku_gekkonid_tissues.txt
KU	302635	CDS	1442	Cyrtodactylus	philippinicus	Philippines	Sibuyan	True	2001-03-24	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	307032	RMB	6346	Gekko	sp.	Philippines	Dalupiri	False	2006-09-11	ku_gekkonid_tissues.txt
KU	307033	RMB	6347	Gekko	sp.	Philippines	Dalupiri	False	2006-09-11	ku_gekkonid_tissues.txt
