Catalog#	Class/FullTaxonName	Order/FullTaxonName	Family/FullTaxonName	Species/FullTaxonName	TypeStatus	Determination	LoanReturnPhysicalObject	Preparation	Field#	Status	Country	IslandGroup	Island	State	County	LocalityName	Elevation	ElevUnit	LatLongType	Latitude1	Longitude1	LatLongUnits	Collectors	Date Collected	Habitat/Natural History/Remarks	Sex	SVL (mm)	Mass (g)	photo? 
302635	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1442	tissue	Philippines	Romblon PAIC	Sibuyan Island	Romblon Province	Municipaity of Magdiwang	"Barangay Talaba, Mount Guiting-Guiting Natural Park"	0	M	Point	12.4612167__	122.6643500__			24/Mar/2001					No
302636	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 152	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	200	M	Point	11.7609167__	122.0411833__		"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	15/Oct/2000					No
302637	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 153	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	200	M	Point	11.7609167__	122.0411833__		"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	15/Oct/2000					No
302638	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 172	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	350	M	Point	11.7609167__	122.0411833__		"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	16/Oct/2000					No
302639	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 173	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	300	M	Point	11.7609167__	122.0411833__		"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	16/Oct/2000					No
302640	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1511	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	227	M	Point	11.7608100__	122.0397400__	DecimalDegrees		24/Nov/2001					No
302641	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1550	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	227	M	Point	11.7608100__	122.0397400__	DecimalDegrees		24/Nov/2001					No
302642	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1558	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	180	M	Point	11.7608100__	122.0397400__	DecimalDegrees		24/Nov/2001					No
302643	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1559	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	210	M	Point	11.7608100__	122.0397400__	DecimalDegrees		24/Nov/2001					No
302644	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1560	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	210	M	Point	11.7608100__	122.0397400__	DecimalDegrees		24/Nov/2001					No
302645	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1566	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	210	M	Point	11.7608100__	122.0397400__	DecimalDegrees		24/Nov/2001					No
302646	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1002	tissue	Philippines	Luzon PAIC	Polillo Island	Quezon Province	Municipality of Polillo	Barangay Pinaglubayan	62	M	Point	14.7525833__	121.9682000__			01/Mar/2001					No
302647	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1003	tissue	Philippines	Luzon PAIC	Polillo Island	Quezon Province	Municipality of Polillo	Barangay Pinaglubayan	62	M	Point	14.7525833__	121.9682000__			01/Mar/2001					No
302648	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1005	tissue	Philippines	Luzon PAIC	Polillo Island	Quezon Province	Municipality of Polillo	Barangay Pinaglubayan	62	M	Point	14.7525833__	121.9682000__			01/Mar/2001					No
302649	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1111	tissue	Philippines	Luzon PAIC	Polillo Island	Quezon Province	Municipality of Polillo	Barangay Pinaglubayan	62	M	Point	14.7525833__	121.9682000__			01/Mar/2001					No
302650	Reptilia	Sauria	Gekkonidae	Cyrtodactylus philippinicus		Cyrtodactylus philippinicus		ETOH: 1; tissue: 100	CDS 1112	tissue	Philippines	Luzon PAIC	Polillo Island	Quezon Province	Municipality of Polillo	Barangay Pinaglubayan	62	M	Point	14.7525833__	121.9682000__			01/Mar/2001					No
302651	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 1672	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Culasi	Barangay Alojipan	162	M	Point	11.4158400__	122.1068800__	DecimalDegrees		29/Nov/2001					No
302652	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 1673	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Culasi	Barangay Alojipan	162	M	Point	11.4158400__	122.1068800__	DecimalDegrees		29/Nov/2001					No
302653	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 103	tissue	Philippines	Mindanao PAIC	Camiguin Sur Island	Camiguin Province	Municipality of Guinsiliban	Barangay Cabuan	15	M					"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	05/Oct/2000					No
302654	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 104	tissue	Philippines	Mindanao PAIC	Camiguin Sur Island	Camiguin Province	Municipality of Guinsiliban	Barangay Cabuan	15	M					"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	05/Oct/2000					No
302655	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 517	tissue	Philippines	Visayan PAIC	Masbate Island	Masbate Province	Municipality of Mandaon	Barangay Poblacion	0	M					"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	22/Jan/2001					No
302656	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 528	tissue	Philippines	Visayan PAIC	Masbate Island	Masbate Province	Municipality of Mandaon	Barangay Poblacion	0	M					"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	24/Jan/2001					No
302657	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 530	tissue	Philippines	Visayan PAIC	Masbate Island	Masbate Province	Municipality of Mandaon	Barangay Poblacion	0	M					"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	24/Jan/2001					No
302658	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 497	tissue	Philippines	Visayan PAIC	Masbate Island	Masbate Province	Municipality of Mobo	Barangay Tugbo	0	M					"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	20/Jan/2001					No
302659	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 449	tissue	Philippines	Visayan PAIC	Ticao island	Masbate Province	Municipality of Monreal	N/A	0	M	Point	12.6431000__	123.6637167__		"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	18/Jan/2001					No
302660	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 456	tissue	Philippines	Visayan PAIC	Ticao island	Masbate Province	Municipality of Monreal	N/A	0	M	Point	12.6431000__	123.6637167__		"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	18/Jan/2001					No
302661	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 457	tissue	Philippines	Visayan PAIC	Ticao island	Masbate Province	Municipality of Monreal	N/A	0	M	Point	12.6431000__	123.6637167__		"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	18/Jan/2001					No
302662	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 819	tissue	Philippines	Romblon PAIC	Tablas Island	Romblon Province	Municipality of Odiongan	Barangay Liwanag	0	M						31/Jan/2001					No
302663	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 1517	tissue	Philippines	Visayan PAIC	Panay Island	Antique Province	Municipality of Pandan	Barangay Duyong	97	M	Point	11.7579833__	122.0362500__			24/Nov/2001					No
302664	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 828	tissue	Philippines	Mindoro PAIC	Mindoro Island	Oriental Mindoro Province	Municipality of Roxas	Barangay Bagumbayan	0	M						02/Feb/2001					No
302665	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 1261	tissue	Philippines	Mindoro PAIC	Mindoro Island	Oriental Mindoro Province	Municipality of Victoria	Barangay Loyal	80	M	Point	13.1562333__	121.2147500__			13/Mar/2001					No
302666	Reptilia	Sauria	Gekkonidae	Gehyra mutilata		Gehyra mutilata		ETOH: 1; tissue: 100	CDS 1262	tissue	Philippines	Mindoro PAIC	Mindoro Island	Oriental Mindoro Province	Municipality of Victoria	Barangay Loyal	80	M	Point	13.1562333__	121.2147500__			13/Mar/2001					No
302667	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	CDS 1228	tissue	Philippines	Mindoro PAIC	Mindoro Island	Oriental Mindoro Province	Municipality of Bongabong	Barangay Formon	305	M	Point	12.7210500__	121.3824167__			11/Mar/2001					No
302668	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	CDS 1229	tissue	Philippines	Mindoro PAIC	Mindoro Island	Oriental Mindoro Province	Municipality of Bongabong	Barangay Formon	305	M	Point	12.7210500__	121.3824167__			11/Mar/2001					No
302669	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	CDS 1230	tissue	Philippines	Mindoro PAIC	Mindoro Island	Oriental Mindoro Province	Municipality of Bongabong	Barangay Formon	305	M	Point	12.7210500__	121.3824167__			11/Mar/2001					No
302670	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	CDS 1231	tissue	Philippines	Mindoro PAIC	Mindoro Island	Oriental Mindoro Province	Municipality of Bongabong	Barangay Formon	305	M	Point	12.7210500__	121.3824167__			11/Mar/2001					No
302671	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	CDS 1235	tissue	Philippines	Mindoro PAIC	Mindoro Island	Oriental Mindoro Province	Municipality of Bongabong	Barangay Formon	440	M	Point	12.7208833__	121.3778500__			12/Mar/2001					No
302672	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 590	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302673	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 591	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302674	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 592	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302675	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 593	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302676	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 594	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302677	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 607	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302678	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 608	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302679	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 609	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302680	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 610	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302681	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 611	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302682	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 643	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302683	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 99	tissue	Philippines	Mindanao PAIC	Camiguin Sur Island	Camiguin Province	Municipality of Guinsiliban	Barangay Cabuan	100	M					"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	05/Oct/2000					No
302684	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 100	tissue	Philippines	Mindanao PAIC	Camiguin Sur Island	Camiguin Province	Municipality of Guinsiliban	Barangay Cabuan	100	M					"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	05/Oct/2000					No
302685	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 101	tissue	Philippines	Mindanao PAIC	Camiguin Sur Island	Camiguin Province	Municipality of Guinsiliban	Barangay Cabuan	100	M					"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	05/Oct/2000					No
302686	Reptilia	Sauria	Gekkonidae	Gekko cf. mindorensis		Gekko cf. mindorensis		ETOH: 1; tissue: 100	CDS 102	tissue	Philippines	Mindanao PAIC	Camiguin Sur Island	Camiguin Province	Municipality of Guinsiliban	Barangay Cabuan	50	M					"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	05/Oct/2000					No
302687	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		ETOH: 1; tissue: 100	CDS 365	tissue	Philippines	Visayan PAIC	Guimaras Island	Guimaras Province	Municipality of Buenavista	Barangay Mclain	100	M	Point	10.6924667__	122.6556167__		"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	08/Nov/2000					No
302688	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		ETOH: 1; tissue: 100	CDS 367	tissue	Philippines	Visayan PAIC	Guimaras Island	Guimaras Province	Municipality of Buenavista	Barangay Mclain	100	M	Point	10.6924667__	122.6556167__		"1, Siler, Cameron; 2, Averia, Leonardo; 3, Ong, Arthur"	08/Nov/2000					No
302689	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		ETOH: 1; tissue: 100	CDS 589	tissue	Philippines	Visayan PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Poblacion	15	M						14/Nov/2000					No
302690	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		ETOH: 1; tissue: 100	CDS 634	tissue	Philippines	Mindoro PAIC	Semirara Island	Antique Province	Municipality of Caluya	Barangay Tinogboc	0	M						15/Nov/2000					No
